file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
C:\Users\isaac\phlag\caster\data\ape.fa	0	0.542896	0.0776106	0.894822	0.81535	60000
C:\Users\isaac\phlag\caster\data\ape.fa	15000	0.457869	0.0574082	0.483762	0.813603	60000
C:\Users\isaac\phlag\caster\data\ape.fa	30000	1	0.0413739	0.593671	1	60000
C:\Users\isaac\phlag\caster\data\ape.fa	45000	0.470747	0	0.536342	0.994374	60000
C:\Users\isaac\phlag\caster\data\ape.fa	60000	0.502444	0.0460904	0.518374	0.861273	60000
C:\Users\isaac\phlag\caster\data\ape.fa	75000	0	0.0602547	0.842833	0.703528	60000
C:\Users\isaac\phlag\caster\data\ape.fa	90000	0.43465	0.260705	0.515594	0.489825	60000
C:\Users\isaac\phlag\caster\data\ape.fa	105000	0.222184	0.69598	0.0446026	0	60000
C:\Users\isaac\phlag\caster\data\ape.fa	120000	0.546851	0.708553	0.035996	0.0912071	60000
C:\Users\isaac\phlag\caster\data\ape.fa	135000	0.563615	1	0.14523	0.109286	60000
C:\Users\isaac\phlag\caster\data\ape.fa	150000	0.419677	0.655556	0.0671669	0.0778795	60000
C:\Users\isaac\phlag\caster\data\ape.fa	165000	0.330582	0.832417	0	0.00476119	60000
C:\Users\isaac\phlag\caster\data\ape.fa	180000	0.346278	0.705204	0.0476046	0.0398898	60000
C:\Users\isaac\phlag\caster\data\ape.fa	195000	0.0756225	0.3123	0.460932	0.305943	60000
C:\Users\isaac\phlag\caster\data\ape.fa	210000	0.597847	0.0371801	0.932589	0.890536	60000
C:\Users\isaac\phlag\caster\data\ape.fa	225000	0.254692	0.0505179	0.690325	0.777546	60000
C:\Users\isaac\phlag\caster\data\ape.fa	240000	0.435542	0.064874	0.66578	0.80066	60000
C:\Users\isaac\phlag\caster\data\ape.fa	255000	0.489644	0.0280839	0.819473	0.888914	60000
C:\Users\isaac\phlag\caster\data\ape.fa	270000	0.454986	0.0625943	1	0.822692	60000
C:\Users\isaac\phlag\caster\data\ape.fa	285000	0.310422	0.0209437	0.843153	0.859447	60000
C:\Users\isaac\phlag\caster\data\ape.fa	300000	0.381274	0.0563319	0.888469	0.813287	60000
C:\Users\isaac\phlag\caster\data\ape.fa	315000	0.454329	0.0569934	0.678484	0.822629	60000
C:\Users\isaac\phlag\caster\data\ape.fa	330000	0.363402	0.0553263	0.75257	0.804365	60000
C:\Users\isaac\phlag\caster\data\ape.fa	345000	0.307774	0.0667326	0.890007	0.779816	60000
C:\Users\isaac\phlag\caster\data\ape.fa	360000	0.649395	0.127923	0.651675	0.746167	60000
C:\Users\isaac\phlag\caster\data\ape.fa	375000	0.0916526	0.0806423	0.812235	0.69234	60000
C:\Users\isaac\phlag\caster\data\ape.fa	390000	0.611923	0.0709637	0.666042	0.836636	60000
C:\Users\isaac\phlag\caster\data\ape.fa	405000	0.771577	0.0508724	0.737452	0.911708	60000
C:\Users\isaac\phlag\caster\data\ape.fa	420000	0.610294	0.0871251	0.84903	0.813559	60000
C:\Users\isaac\phlag\caster\data\ape.fa	435000	0.634337	0.0644527	0.469538	0.85693	60000
C:\Users\isaac\phlag\caster\data\ape.fa	450000	0.883426	0.0501245	0.721115	0.938222	60000
C:\Users\isaac\phlag\caster\data\ape.fa	465000	0.340329	0.0520963	0.571094	0.791044	60000
C:\Users\isaac\phlag\caster\data\ape.fa	480000	0.465701	0.0413574	0.468362	0.862812	60000
C:\Users\isaac\phlag\caster\data\ape.fa	495000	0.151841	0.0742963	0.184835	0.377266	20000
