file	pos	c*ABBA	c*BABA	c*AABB	D*	QuartetCnt
C:\Users\isaac\phlag\caster\data\ape.fa	0	1.1819	0.872779	6.88812	0.0345663	200000
C:\Users\isaac\phlag\caster\data\ape.fa	1000	1.28871	0.741018	6.72312	0.0625733	200000
C:\Users\isaac\phlag\caster\data\ape.fa	2000	1.21252	0.649595	6.6147	0.0664076	200000
C:\Users\isaac\phlag\caster\data\ape.fa	3000	1.24272	0.632496	6.58152	0.0721581	200000
C:\Users\isaac\phlag\caster\data\ape.fa	4000	1.21122	0.570419	6.3335	0.078964	200000
C:\Users\isaac\phlag\caster\data\ape.fa	5000	1.19521	0.58581	6.19849	0.0763705	200000
C:\Users\isaac\phlag\caster\data\ape.fa	6000	1.13524	0.479547	6.25569	0.083311	200000
C:\Users\isaac\phlag\caster\data\ape.fa	7000	1.13524	0.356039	6.07333	0.103007	200000
C:\Users\isaac\phlag\caster\data\ape.fa	8000	1.12101	0.343241	6.11404	0.102631	200000
C:\Users\isaac\phlag\caster\data\ape.fa	9000	1.05992	0.311991	6.22805	0.0984127	200000
C:\Users\isaac\phlag\caster\data\ape.fa	10000	1.05992	0.421433	6.15779	0.0835814	200000
C:\Users\isaac\phlag\caster\data\ape.fa	11000	1.18087	0.421433	6.21507	0.0971469	200000
C:\Users\isaac\phlag\caster\data\ape.fa	12000	1.15068	0.452938	6.4323	0.0868278	200000
C:\Users\isaac\phlag\caster\data\ape.fa	13000	1.21108	0.380289	5.92582	0.110519	200000
C:\Users\isaac\phlag\caster\data\ape.fa	14000	1.1805	0.307335	5.95234	0.117357	200000
C:\Users\isaac\phlag\caster\data\ape.fa	15000	1.1498	0.323409	5.94659	0.111376	200000
C:\Users\isaac\phlag\caster\data\ape.fa	16000	1.21121	0.352303	6.03693	0.113007	200000
C:\Users\isaac\phlag\caster\data\ape.fa	17000	1.21121	0.337511	6.12294	0.113886	200000
C:\Users\isaac\phlag\caster\data\ape.fa	18000	1.25777	0.156931	6.19737	0.144618	200000
C:\Users\isaac\phlag\caster\data\ape.fa	19000	1.25681	0.141014	6.05202	0.149775	200000
C:\Users\isaac\phlag\caster\data\ape.fa	20000	1.22419	0.155997	6.08106	0.143165	200000
C:\Users\isaac\phlag\caster\data\ape.fa	21000	1.34632	0.249495	6.1749	0.141148	200000
C:\Users\isaac\phlag\caster\data\ape.fa	22000	1.34632	0.219529	6.29953	0.143259	200000
C:\Users\isaac\phlag\caster\data\ape.fa	23000	1.40573	0.280181	6.05781	0.14535	200000
C:\Users\isaac\phlag\caster\data\ape.fa	24000	1.38968	0.263577	6.01316	0.146887	200000
C:\Users\isaac\phlag\caster\data\ape.fa	25000	1.35794	0.323147	5.89137	0.136652	200000
C:\Users\isaac\phlag\caster\data\ape.fa	26000	1.21954	0.337833	6.21308	0.11347	200000
C:\Users\isaac\phlag\caster\data\ape.fa	27000	1.21954	0.307549	6.14938	0.118804	200000
C:\Users\isaac\phlag\caster\data\ape.fa	28000	1.0657	0.29203	6.39617	0.0997786	200000
C:\Users\isaac\phlag\caster\data\ape.fa	29000	0.864373	0.322551	6.3174	0.0722012	200000
C:\Users\isaac\phlag\caster\data\ape.fa	30000	0.78694	0.337246	6.26593	0.0608508	200000
C:\Users\isaac\phlag\caster\data\ape.fa	31000	0.725229	0.351985	6.23351	0.0510544	200000
